Year,Quarter,Energy,Unnamed: 3,Unnamed: 4,Unnamed: 5,Industrial Processes and Product Use,Agriculture,Waste,"Land Use, Land Use Change and Forestry (LULUCF)",National Inventory Total
,,Electricity,Stationary energy excl. electricity,Transport,Fugitive Emissions,,,,,
2001-02,2001-09-01,47.50662803394625,19.539810594194083,18.896794931818967,11.298540433092743,6.913413556699579,22.03870733334493,4.775721420967753,18.671502584098235,149.64111888816257
,2001-12-01,44.246608947846575,19.37894653312577,19.53782538780645,10.622698677936842,6.738043779863857,22.03870733334493,4.775721420967753,18.671502584098235,146.01005466499043
,2002-03-01,45.36958000093075,18.57610205360397,18.42676305041272,9.89361806732117,6.556727527523207,21.55960500001134,4.671901390077149,18.26560035400914,143.31989744388946
,2002-06-01,46.795943867800176,19.16598660274776,18.623364680972784,10.90164712985937,6.8516628251939675,21.799156166678138,4.723811405522452,18.468551469053686,147.33012414782834
2002-03,2002-09-01,48.56843379859164,19.82690597098828,19.52380406440208,10.939286102118068,7.331777230200634,20.594528451398105,4.116657027253097,21.871410237270833,152.77280288222272
,2002-12-01,46.17127245406564,19.969151498566656,20.178658195727653,10.07202895381527,7.425750907187134,20.594528451398105,4.116657027253097,21.871410237270833,150.39945772528438
,2003-03-01,45.372866992055144,19.172758157253774,19.019841371402464,9.478766239500516,7.3724992946258165,20.14682131115032,4.027164483182377,21.39594479733016,145.98666264650058
,2003-06-01,46.366060047294255,19.662170071450614,19.231759468471843,10.478131608652417,7.401092899720812,20.370674881274212,4.071910755217737,21.633677517300498,149.2154772493824
2003-04,2003-09-01,48.9606294678098,20.45417007257366,20.28448975290627,10.844738634412678,7.811758584405698,21.429152387532955,3.9949088434678766,15.858961796460234,149.63880953956914
,2003-12-01,46.82310587388373,20.36453790518387,20.97022520223806,10.023767545108617,7.860178125874814,21.429152387532955,3.9949088434678766,15.858961796460234,147.32483767975012
,2004-03-01,49.9716883994511,19.431884413754883,19.77046073344717,9.408266965539621,7.67549001538479,21.196226818103245,3.9514859212562694,15.68658177693349,147.09208504387055
,2004-06-01,49.09456456532803,19.93043385190047,19.99009572635317,10.527884196635556,7.483638648958051,21.196226818103245,3.9514859212562694,15.68658177693349,147.8609115054683
2004-05,2004-09-01,51.24222518981187,20.862870753444163,20.78995827355313,11.206250416091475,7.471333164072508,21.669767920921313,3.967171252698284,21.537353932002457,158.74693090259518
,2004-12-01,46.27500931682633,20.893667173298258,21.07016650171055,10.645118926099517,7.4961151163969095,21.669767920921313,3.967171252698284,21.537353932002457,153.5543701399536
,2005-03-01,49.390565592528084,19.915440236963978,19.66313321658855,9.87128040358617,7.510924321629332,21.198686009596933,3.8809283993787558,21.069150585654576,152.50010876592637
,2005-06-01,49.765687883869816,20.56421774899834,20.521836761263796,11.068856745358122,7.651899753464159,21.434226965259125,3.9240498260385204,21.30325225882852,156.2340279430804
2005-06,2005-09-01,52.445939245833316,20.731257153337104,20.54874596099727,11.397875168648135,7.8059606732956,21.243172860388857,3.9023481439994647,23.83590303174901,161.91120223824873
,2005-12-01,47.52640091125716,20.506990308978164,21.833588840147776,10.740009873601997,7.639095718785185,21.243172860388857,3.9023481439994647,23.83590303174901,157.22750968890762
,2006-03-01,50.2975572349057,19.414504913506274,20.49982589916568,10.054925549313378,7.484011056294497,20.781364754728223,3.817514488695128,23.317731226710986,155.66743512331985
,2006-06-01,50.955918127784614,20.77732239329999,20.456946875424254,11.450549373439197,7.686865828642095,21.012268807558538,3.8599313163472964,23.576817129229998,159.77661985172597
2006-07,2006-09-01,53.279738975522676,20.706758840852025,21.09389262824566,12.135622463868222,8.203340717279877,20.23704642597889,4.000780143103655,25.079660679633665,164.73684087448467
,2006-12-01,48.06822637175284,21.012360756419373,21.86538899753028,11.428076957902022,8.229326084309402,20.23704642597889,4.000780143103655,25.079660679633665,159.92086641663013
,2007-03-01,51.01400322476559,19.755148757867296,21.031653552982174,10.80174323235029,8.051860818918618,19.79711063410978,3.913806661731836,24.53445066485902,158.89977754758456
,2007-06-01,51.67199782577492,20.49311015911256,21.29934901264287,12.260608404657027,8.174879200868533,20.017078530044333,3.9572934024177457,24.807055672246342,162.68137220776435
2007-08,2007-09-01,53.740991211468355,21.280645435800217,21.553816009405544,12.786274398907997,8.226195524929938,19.494253098947656,4.119018914837618,21.524400680816658,162.725595275114
,2007-12-01,48.30291202706155,21.28162451825829,22.088489613794437,10.783651009284716,8.170965053218085,19.494253098947656,4.119018914837618,21.524400680816658,155.765314916219
,2008-03-01,51.68819631566944,20.40008800533533,21.126535993952736,10.77262459691701,8.08483136708283,19.282359043524313,4.074246970111122,21.29043980385126,156.71932209644405
,2008-06-01,52.14036432380025,21.43780760169464,21.546531059008853,11.582349951508537,8.191890221211711,19.282359043524313,4.074246970111122,21.29043980385126,159.54598897471067
2008-09,2008-09-01,55.14314596224133,21.981429960251077,22.08953922306034,11.56703136292928,8.60043069401681,19.596242982309512,4.084957083666305,21.369269392882018,164.43204666135665
,2008-12-01,49.29814006359853,21.414950325616207,22.52789302331513,11.633896574394571,8.106868311683963,19.596242982309512,4.084957083666305,21.369269392882018,158.03221775746624
,2009-03-01,53.50586064932985,19.329614039310158,21.117860183256823,10.301239177715413,6.832250040242929,19.170237700085387,3.9961536688039936,20.904720058254146,155.15793551699872
,2009-06-01,53.67847230093099,20.532889129823513,21.455649336167788,12.090340057103807,6.964995282196117,19.38324034119745,4.040555376235149,21.136994725568083,159.2831365492229
2009-10,2009-09-01,53.3151134988517,20.944670961170747,22.636185317228847,12.069868016698093,8.075109504775282,18.92942472498468,4.046440838913804,17.145226634819753,157.16203949744292
,2009-12-01,47.94448520119941,21.148365889442516,23.120134064220885,11.072173773925012,8.399357442800431,18.92942472498468,4.046440838913804,17.145226634819753,151.8056085703065
,2010-03-01,51.851467962138365,20.373192722093002,21.61909493045769,10.584017632471756,8.497760806269469,18.517915491832838,3.958474733720025,16.772504316671494,152.17442859565466
,2010-06-01,51.91649440402155,21.105361562810145,21.274705537064797,11.601551028411462,8.466768905473575,18.723670108408758,4.002457786316914,16.958865475745625,154.04987480825284
2010-11,2010-09-01,51.48874025353338,23.31560600713405,22.564880424320194,12.278787382689872,8.6480365108192,20.147217793477616,3.9303564542073786,11.360847546599521,153.73447237278123
,2010-12-01,46.712773907956276,21.205497577571474,23.59155536782115,11.311528837061267,8.70985540291682,20.147217793477616,3.9303564542073786,11.360847546599521,146.9696328876115
,2011-03-01,50.16260908469775,19.963180859940113,22.02665960575156,9.47534026901976,8.503779603596177,19.70923479796723,3.844913922594174,11.113872599934313,144.79959074350108
,2011-06-01,50.03995637078801,21.34986805481358,23.085506803899772,10.660559665099948,8.38747230119254,19.92822629572242,3.8876351884007763,11.237360073266919,148.57658475318397
