Year,Quarter,Energy,Unnamed: 3,Unnamed: 4,Unnamed: 5,Industrial Processes and Product Use,Agriculture,Waste,"Land Use, Land Use Change and Forestry (LULUCF)",National Inventory Total
,,Electricity,Stationary energy excl. electricity,Transport,Fugitive Emissions,,,,,
2001-02,2001-09-01,47.50662803394625,19.589317223841302,18.715287740570343,11.231953351486192,7.050977058630755,22.03587925076132,4.486216947921492,17.4993129227093,148.11557252986694
,2001-12-01,44.246608947846575,19.594243622926427,19.351841109323743,10.552112508644713,6.883228807784193,22.03587925076132,4.486216947921492,17.4993129227093,144.64944411791774
,2002-03-01,45.36958000093075,18.77556215909368,18.249133058084105,9.827475614118933,6.6979755069491524,21.556838397483897,4.388690492531894,17.118893076563445,141.98414830575587
,2002-06-01,46.795943867800176,19.392590335831525,18.449896360772073,10.83589220947021,6.995416581209114,21.796358824122606,4.437453720226693,17.309102999636377,146.01265489906876
2002-03,2002-09-01,48.56843379859164,20.111809544571294,19.523733805150666,10.831663624057233,7.532568264887471,20.5860209375564,4.180724199248344,20.516734524001787,151.85168869806483
,2002-12-01,46.17127245406564,20.112081339423785,20.1785861913001,9.958127047213399,7.621340220190956,20.5860209375564,4.180724199248344,20.516734524001787,149.3248869130004
,2003-03-01,45.372866992055144,19.334897656666165,19.019772618013512,9.371789720789076,7.5644808122022615,20.138498743261692,4.089838890569032,20.0707185560887,144.9628639896456
,2003-06-01,46.366060047294255,19.781473983004357,19.231692286940312,10.371285105453891,7.593179397671568,20.362259840409045,4.135281544908688,20.293726540045242,148.13495874572737
2003-04,2003-09-01,48.9606294678098,20.599403774921587,20.284425316440206,10.71406264107696,8.002063609459714,21.424099817917398,4.05862645082862,16.64949562928657,150.69280670774089
,2003-12-01,46.82310587388373,20.534178842327385,20.970159165568447,9.885943838671498,8.051377465216826,21.424099817917398,4.05862645082862,16.64949562928657,148.39698708370048
,2004-03-01,49.9716883994511,19.632703364536397,19.770397678006884,9.278343986051755,7.865872366411463,21.191229167722646,4.014510945928309,16.468522850707362,148.19326875881592
,2004-06-01,49.09456456532803,20.1631396417331,19.99003411345142,10.397763058087994,7.674717749603605,21.191229167722646,4.014510945928309,16.468522850707362,148.99448209256246
2004-05,2004-09-01,50.89390815729196,21.092371864713066,20.789926322698186,11.065269092522318,7.743376771093514,21.665924158472272,4.032151860821651,22.528984556294574,159.81191278390753
,2004-12-01,48.14289704651813,21.13963821499565,21.070134438018698,10.496774288200768,7.765012475756498,21.665924158472272,4.032151860821651,22.528984556294574,156.8415170390782
,2005-03-01,48.79012822882533,20.07173183118098,19.66310314326794,9.731239934640687,7.771365466421718,21.194925807201138,3.9444963855863975,22.03922402246208,153.20621481958625
,2005-06-01,48.8465545504007,20.70296936408249,20.52180608180641,10.928471619893443,7.916767233259099,21.4304249828367,3.9883241232040247,22.284104289378327,156.61942224486117
2005-06,2005-09-01,50.85317042466765,20.919876978788857,20.548718192839868,11.26045660382577,7.920895649589221,21.239230373526734,3.971376858974341,21.721703012799676,158.43542809501213
,2005-12-01,48.928383878608045,20.743269942563696,21.833559151453855,10.595335077926226,7.75553197720319,21.239230373526734,3.971376858974341,21.721703012799676,156.78839027305577
,2006-03-01,50.602331456151326,19.613236613756428,20.499796441189382,9.918430888406046,7.598474274585531,20.77750797410224,3.88504257943142,21.24949207773881,154.14431230536118
,2006-06-01,50.841929760353814,20.878567271196705,20.45691777123246,11.313917407455248,7.800788933154055,21.008369173814483,3.9282097192028806,21.485597545269243,157.71429758167886
