Year,Quarter,Energy,Unnamed: 3,Unnamed: 4,Unnamed: 5,Industrial Processes and Product Use,Agriculture,Waste,Total (excluding LULUCF),"Land Use, Land Use Change and Forestry (LULUCF)",National Inventory Total
2006-07,2006-09-01,52.17291661738996,20.522180897555003,21.13463194661174,10.650891273956699,8.517138843227478,18.706148338585706,3.6589029725961257,135.3628108899227,24.629458326362528,159.99226921628525
,2006-12-01,50.84750483290382,21.017462895329064,21.90766516102253,9.97803186268678,8.633344180092742,18.706148338585706,3.6589029725961257,134.74906024321677,24.629458326362528,159.3785185695793
,2007-03-01,51.629455089558796,19.737274645912155,21.072524682756494,9.428244392963315,8.451941973004127,18.299492939920796,3.5793616036266442,132.1982953277423,24.09403531926769,156.29233064700998
,2007-06-01,49.475127237370586,20.59780748589716,21.340226076193527,10.758927757909568,8.608221387879405,18.50282063925325,3.619132288111385,132.9022628726149,24.361746822815107,157.26400969543
2007-08,2007-09-01,53.524378671521916,21.356511679021896,21.604758267176784,11.467053520721539,8.677322389102818,18.050074391637544,3.7684371415395095,138.448536060722,20.784948529380923,159.23348459010293
,2007-12-01,50.28911487131944,21.2651421839035,22.14011849349788,9.636836919182254,8.597888457923608,18.050074391637544,3.7684371415395095,133.74761245900373,20.784948529380923,154.53256098838466
,2008-03-01,51.65938223266271,20.317953209421045,21.175285251584246,9.605770363021309,8.522860377754222,17.85387793085887,3.7274758682619065,132.86260523356432,20.559025175800695,153.421630409365
,2008-06-01,50.48849987176231,21.372335331560194,21.596730712671114,10.33772290660697,8.626084565374088,17.85387793085887,3.7274758682619065,134.00272718709545,20.559025175800695,154.56175236289613
2008-09,2008-09-01,55.43190477966759,21.923124294268835,22.131486588455047,10.29919908304368,9.299184360882823,18.18098970010274,3.7563026902407093,141.0221914966614,18.124266451743445,159.14645794840484
,2008-12-01,52.33505148014256,21.376297351607874,22.57090373163516,10.355761287503173,8.65970646568197,18.18098970010274,3.7563026902407093,137.23501270691418,18.124266451743445,155.3592791586576
,2009-03-01,52.4536136993193,19.19087678799302,21.158527497420287,9.161568508034783,7.292583475012856,17.78575079357876,3.674643936105041,130.71756469746404,17.73026065931424,148.44782535677828
,2009-06-01,51.47400098958643,20.319742680492585,21.496511325374033,10.808070895432643,7.530443565333811,17.98337024684075,3.715473313172875,133.32761301623313,17.927263555528842,151.25487657176197
2009-10,2009-09-01,51.37800181207039,20.64971827501297,22.48052451269658,10.82870936029741,8.624492706381389,17.589799799128365,3.836663006985058,135.38790947257215,13.3503704526576,148.73827992522973
,2009-12-01,51.28230108658259,21.041924883959496,22.968101023335542,9.91258345888617,8.953802298509128,17.589799799128365,3.836663006985058,135.58517555738635,13.3503704526576,148.93554601004394
,2010-03-01,52.517253769053085,20.3420458168822,21.480779089973122,9.488198672251952,9.107473701883645,17.207412846973394,3.753257289441904,133.89642118645932,13.060145008034608,146.95656619449392
,2010-06-01,49.91792844662358,21.09258106212302,21.881641901572742,10.397675404281497,9.02139842432415,17.39860632305088,3.794960148213481,133.50479171018935,13.205257730346103,146.71004944053544
2010-11,2010-09-01,51.03749746498454,21.938266138315964,22.59570414311645,10.975587193629694,8.968701376569083,18.741931572102697,3.675363341268077,137.93305122998652,7.691956565226585,145.6250077952131
,2010-12-01,47.05238575315397,21.604002614428705,23.624110251672953,10.225197630878341,9.243956208287585,18.741931572102697,3.675363341268077,134.16694737179233,7.691956565226585,141.8589039370189
,2011-03-01,50.66930830523191,20.15090221440627,22.054896755015275,8.47984043393852,9.066797155193035,18.334498277056984,3.5954641381970314,132.35170727903903,7.524740118156441,139.87644739719548
,2011-06-01,49.73840143356164,21.685505569530424,23.151337561164503,9.700399046915075,8.962687998925569,18.53821492457984,3.6354137397325545,135.4119602744096,7.608348341691514,143.02030861610112
2011-12,2011-09-01,50.92271692796246,23.04043393926044,22.5602651800155,10.327511868243585,8.901823433174702,19.05487929705957,3.2887077468019195,138.0963383925182,2.66463040532371,140.7609687978419
,2011-12-01,49.16676296105601,22.523206479008884,22.952875179465252,10.070232258080125,8.237087082244969,19.05487929705957,3.2887077468019195,135.29375100371672,2.66463040532371,137.95838140904044
,2012-03-01,50.34344449754972,21.351693772713418,23.036756549901778,9.254797706671292,8.169915432903228,18.847761043830662,3.2529609234671155,134.25732992703723,2.6356670313528,136.89299695839003
,2012-06-01,48.68389358206955,22.015701151960226,23.410045215337483,10.637384218874526,8.093295194043696,18.847761043830662,3.2529609234671155,134.94104132958327,2.6356670313528,137.57670836093607
2012-13,2012-09-01,47.02227974133915,24.139921160288402,23.221072628140604,10.660855426502327,7.866703527413961,19.154767584476073,3.14305809747966,135.20865816564017,1.4168472739751414,136.62550543961532
,2012-12-01,45.90533879027932,23.93809730731864,23.942836505750055,10.305320920862318,7.98957030186339,19.154767584476073,3.14305809747966,134.37898950802946,1.4168472739751414,135.7958367820046
,2013-03-01,47.55652112354902,22.244751046869666,22.23136769915182,9.488048405760557,7.776260879700784,18.7383595935092,3.0747307475344496,131.1100394960755,1.3860462462800296,132.49608574235552
,2013-06-01,46.56437156326466,23.241017217731095,22.77308941398987,10.342105251220836,7.863225747446143,18.94656358899264,3.108894422507055,132.83926720515228,1.4014467601275855,134.24071396527987
2013-14,2013-09-01,45.04378213360582,24.09436430350187,23.43236975860197,9.997614534660634,7.940769729557169,19.27082883056542,3.164326284318623,132.9440555748115,2.3512950831888286,135.29535065800033
,2013-12-01,43.998770671878425,23.999091902034344,23.865646531604657,9.921946773736394,8.06903927705377,19.27082883056542,3.164326284318623,132.28965027119165,2.3512950831888286,134.64094535438048
,2014-03-01,47.2070390987633,22.66423592542937,22.70223259575269,9.739269022094911,7.797614377516246,18.85189776903139,3.0955365824856096,132.0578253710735,2.300179972684724,134.35800534375824
,2014-06-01,44.53929254980291,23.80251592836327,23.25694706241587,9.82706491258849,7.901693672741885,19.0613632997984,3.129931433402116,131.5188088591129,2.3257375279367762,133.8445463870497
2014-15,2014-09-01,47.51479882025638,23.17373978656077,23.90346789065039,11.942755269279367,8.227605385509191,18.547263602016653,3.040313158645631,136.34994391291838,0.05100625406921914,136.4009501669876
,2014-12-01,46.373236643947756,22.65996194637592,24.519723524814975,10.651767057173561,8.407351232452227,18.547263602016653,3.040313158645631,134.19961716542673,0.05100625406921914,134.25062341949595
,2015-03-01,47.94107544432902,21.546727949335047,23.353268982961293,10.010462478490366,8.186213847486835,18.144062219364116,2.974219394327248,132.15603031629394,0.049897422459018716,132.20592773875296
,2015-06-01,47.16015420713334,22.377894362299664,23.609736137917302,11.152634018985067,8.246355492173983,18.345662910690386,3.0072662764864395,133.89970340568615,0.05045183826411893,133.95015524395026
2015-16,2015-09-01,49.30775956636018,23.04017633400221,24.11426448097545,11.76346803539319,8.46342879544338,18.265405231206763,3.164391972861722,138.11889441624288,-5.709577911954847,132.40931650428803
,2015-12-01,48.048324064361935,22.95888088502291,24.5291095234833,11.219018840343109,8.191822758429728,18.265405231206763,3.164391972861722,136.37695327570947,-5.709577911954847,130.66737536375462
,2016-03-01,49.907535406218884,21.94963360669174,24.04585802115993,11.30930412931329,8.089620887275872,18.066868217824084,3.1299964079393123,136.4988166764231,-5.647517282477077,130.85129939394602
,2016-06-01,47.47914060973108,22.942339768488566,23.85635303126107,11.450509432058807,8.247616769668323,18.066868217824084,3.1299964079393123,135.17282423697125,-5.647517282477077,129.52530695449417
2016-17,2016-09-01,48.754371364220574,23.946274831164377,24.59115810993408,11.927579062978891,8.315852317300818,19.297332012032758,3.2007048117311716,140.0332725093627,-6.837174306005176,133.1960982033575
,2016-12-01,45.39575092922495,24.04925732275966,25.869928546493153,11.59911295766791,8.45042207752983,19.297332012032758,3.2007048117311716,137.86250865743946,-6.837174306005176,131.02533435143428
,2017-03-01,49.58532804482587,21.96486390384476,23.923271134638863,11.440181517448266,8.101212597562354,18.87782479437987,3.1311242723457107,137.0238062650457,-6.688540081961584,130.33526618308412
,2017-06-01,46.03511800922767,24.194240641349282,24.46406635446473,12.847253364354387,8.265789682483511,19.08757840320631,3.165914542038441,138.05996099712436,-6.76285719398338,131.29710380314097
2017-18,2017-09-01,46.18155865785834,24.407474426788497,25.07781592389491,12.886351525250875,8.541810886941455,18.92749781650168,3.1989355346524944,139.22144477188826,-5.192537270137944,134.02890750175033
,2017-12-01,44.80624117477267,24.332430188297536,25.51015094393258,12.796235609197252,8.627909235752956,18.92749781650168,3.1989355346524944,138.19940050310717,-5.192537270137944,133.00686323296924
,2018-03-01,46.63604728429533,23.72526497063125,24.456299852129533,12.03338811220896,8.526881574723138,18.516030472664685,3.129393457812223,137.02330572446513,-5.079656025134945,131.9436496993302
,2018-06-01,45.54661008307364,24.90694308017722,25.104069882583982,12.891576855334907,8.501882175555535,18.721764144583183,3.1641644962323587,138.83701071754084,-5.136096647636443,133.7009140699044
2018-19,2018-09-01,45.158145454766796,24.979243037507047,25.361352862415714,12.61263341133692,8.348477241223039,17.573128702925402,3.1825937017543637,137.21557441192928,-4.882152478056091,132.33342193387318
,2018-12-01,43.420815955876506,25.26750795838091,25.933585861229737,13.383601990111593,9.018800512496885,17.573128702925402,3.1825937017543637,137.7800346827754,-4.882152478056091,132.8978822047193
,2019-03-01,46.955509242243686,24.01689853953984,24.34591578097209,12.319478411340242,8.573815962234134,17.191104165905283,3.1134068821510077,136.51612898438628,-4.776018728533132,131.74011025585315
,2019-06-01,43.71898282895285,25.17539475060922,25.006122174141034,14.045343424742589,8.91904151260984,17.38211643441534,3.148000291952686,137.39500141742357,-4.829085603294612,132.56591581412897
2019-20,2019-09-01,43.57965945293873,25.137239182857915,25.09300425243367,13.24986578450232,8.936487501017961,16.87180738476948,2.9600764257351835,135.82813998425527,-4.442103339032128,131.38603664522316
,2019-12-01,42.172787063635205,26.127309333290732,25.671167250200114,12.602567339163754,8.414322971850067,16.87180738476948,2.9600764257351835,134.82003776864454,-4.442103339032128,130.37793442961242
,2020-03-01,44.16302245002883,25.203536182981978,24.1783399834158,12.17327000828074,8.014321639541256,16.688418174065465,2.9279016819771924,133.34881012029126,-4.393819607086127,128.95499051320513
,2020-06-01,41.68487095269137,26.04430819525659,18.998972286436942,12.045219561395411,8.73491034573317,16.688418174065465,2.9279016819771924,127.12460119755613,-4.393819607086127,122.73078159047
