Year,Quarter,Energy,Unnamed: 3,Unnamed: 4,Unnamed: 5,Industrial Processes and Product Use,Agriculture,Waste,Total (excluding LULUCF),"Land Use, Land Use Change and Forestry (LULUCF)",National Inventory Total
,,Electricity,Stationary energy excl. electricity,Transport,Fugitive Emissions,,,,,,
,2008-03-01,51.65938223266271,20.27858302531741,21.175285251584242,9.93574090891663,8.501548487224811,17.937862669899957,3.727475868261906,133.21587844386767,20.559025175800695,153.77490361966835
,2008-06-01,50.48849987176231,21.33036550243354,21.59673071267111,10.689432941864055,8.625326647025151,17.937862669899957,3.727475868261906,134.39569421391803,20.559025175800695,154.95471938971872
2008-09,2008-09-01,55.431904779667576,21.88558140817423,22.13148658845505,10.728607894739923,9.334038846810824,18.266038854655285,3.7563026902407084,141.5339610627436,18.124266451743445,159.65822751448704
,2008-12-01,52.335051480142546,21.33710804868692,22.570903731635163,10.803929576591825,8.66952947067363,18.266038854655285,3.7563026902407084,137.73886385262608,18.124266451743445,155.86313030436952
,2009-03-01,52.453613699319284,19.15323151781506,21.15852749742029,9.592108233317209,7.268297371964726,17.868951053467125,3.6746439361050403,131.16937330940874,17.73026065931424,148.89963396872298
,2009-06-01,51.474000989586415,20.276420637112572,21.496511325374037,11.303310309888726,7.510052177462277,18.067494954061207,3.715473313172874,133.84326370665812,17.927263555528842,151.77052726218696
2009-10,2009-09-01,51.37800181207039,20.596319004520705,22.676875756937388,11.35519998205065,8.624680430448738,17.679340180839905,3.836663006985057,136.14708017385283,13.3503704526576,149.49745062651044
,2009-12-01,51.28230108658259,20.990091117505102,23.16166355562885,10.423704026466778,8.968024022051617,17.679340180839905,3.836663006985057,136.3417869960599,13.3503704526576,149.69215744871752
,2010-03-01,52.517253769053085,20.2912301034044,21.657991734799786,9.98927580321749,9.093468324870763,17.29500669864773,3.753257289441903,134.59748372343518,13.060145008034608,147.65762873146977
,2010-06-01,49.91792844662358,21.040750937978117,21.314515480211973,10.908736094609159,9.020994353727193,17.487173439743817,3.7949601482134803,133.4850589011073,13.205257730346103,146.69031663145338
2010-11,2010-09-01,51.03749746498455,21.88726318303281,22.59566216909562,11.638574223505453,9.14243365121779,18.835579549463688,3.675363341268077,138.81237358256797,7.691956565226585,146.50433014779455
,2010-12-01,47.05238575315398,21.557377645655826,23.624057143348026,10.831404779826594,9.228111004931488,18.835579549463688,3.675363341268077,134.8042792176477,7.691956565226585,142.49623578287427
,2011-03-01,50.669308305231915,20.10689972875474,22.054942626318375,9.052002731545622,8.961577114640408,18.42611042882317,3.5954641381970314,132.86630507351126,7.524740118156441,140.3910451916677
,2011-06-01,49.738401433561656,21.63742508019019,23.151386772207147,10.325467029269811,8.91002096818559,18.63084498914343,3.6354137397325545,136.02896001229038,7.608348341691514,143.6373083539819
2011-12,2011-09-01,50.92271692796247,22.989259041462013,22.56009715268617,10.845174776332012,9.181100617956279,19.147453226495536,3.288707746801918,138.93450948969638,2.66463040532371,141.5991398950201
,2011-12-01,49.166762961056016,22.475374899140835,22.952767731035326,10.554186690000545,8.196074564704006,19.147453226495536,3.288707746801918,135.78132781923418,2.66463040532371,138.4459582245579
,2012-03-01,50.343444497549726,21.306522797558838,23.036880122871917,9.711908531872677,8.090161097647867,18.93932873490319,3.2529609234671146,134.68120670587135,2.6356670313528,137.31687373722414
,2012-06-01,48.68389358206956,21.965077649221165,23.410197118126597,11.149469294196395,7.934784862058443,18.93932873490319,3.2529609234671146,135.3357121640425,2.6356670313528,137.9713791953953
2012-13,2012-09-01,47.02227974133915,24.005663169813925,23.221067032155155,11.103118333903948,8.002464288328397,19.24920730997995,3.143058097479659,135.7468579730002,1.4168472739751414,137.16370524697535
,2012-12-01,45.90533879027932,23.814101725199514,23.94287560270451,10.704933295003265,7.9547488287078725,19.24920730997995,3.143058097479659,134.7142636493541,1.4168472739751414,136.13111092332926
,2013-03-01,47.55652112354902,22.127558392119475,22.231321402607435,9.86159669968793,7.720035026480875,18.830746281502126,3.0747307475344487,131.4025096734813,1.3860462462800296,132.7885559197613
,2013-06-01,46.56437156326466,23.123919991161458,22.773102209565252,10.714405228782365,7.818512312907134,19.03997679574104,3.108894422507054,133.14318252392897,1.4014467601275855,134.54462928405655
2013-14,2013-09-01,45.04378213360583,23.968600780590226,23.432285076413013,10.435330831581336,8.082956314876341,19.3682778563486,3.1643271144453426,133.49556010786068,2.3512950831888286,135.8468551910495
,2013-12-01,43.99877067187843,23.879580105855478,23.865605584849646,10.332517299584568,8.031730126941358,19.3682778563486,3.1643271144453426,132.64080875990342,2.3512950831888286,134.99210384309225
,2014-03-01,47.20703909876331,22.545041070859114,22.702275849012768,10.148620241806457,7.7259530323833605,18.947228337732327,3.0955373945660956,132.37169502512342,2.300179972684724,134.67187499780815
,2014-06-01,44.539292549802916,23.674284722283723,23.257029438099764,10.276184242081381,7.868477582668012,19.157753097040466,3.129932254505719,131.90295388648198,2.3257375279367762,134.22869141441876
2014-15,2014-09-01,47.51479882025637,23.047784723169794,23.903482087157794,12.486341659352833,8.388928761531796,18.661402484789686,3.040308363116407,137.04304689937467,0.05100625406921914,137.0940531534439
,2014-12-01,46.37323664394774,22.54790178367969,24.51972152767579,11.12896292530587,8.359976922933017,18.661402484789686,3.040308363116407,134.63151065144817,0.05100625406921914,134.6825169055174
,2015-03-01,47.94107544432901,21.432130301061505,23.353235598894518,10.500460482822763,8.099893149237282,18.255719822076863,2.9742147030486588,132.55672950147058,0.049897422459018716,132.6066269239296
,2015-06-01,47.160154207133324,22.256094832804703,23.609757322615863,11.676932983413858,8.218727123920145,18.458561153433276,3.007261533082533,134.3874891564037,0.05045183826411893,134.4379409946678
2015-16,2015-09-01,49.30775956636019,22.92748134075924,24.11145699008427,12.411843216446455,8.388299461425735,18.380570641285804,3.1643813573087485,138.69179257367045,-5.709577911954847,132.9822146617156
,2015-12-01,48.04832406436194,22.845875822741874,24.527480736455686,11.869301675716526,8.254850262778024,18.380570641285804,3.1643813573087485,137.0907845606486,-5.709577911954847,131.38120664869373
,2016-03-01,49.90753540621889,21.828572189862186,24.047093780042122,12.007920247677903,8.140006474496024,18.180781829967483,3.1299859077727836,137.24189583603737,-5.647517282477077,131.5943785535603
,2016-06-01,47.47914060973109,22.819656694102427,23.859433799008546,12.159741733538553,8.209333012117515,18.180781829967483,3.1299859077727836,135.83807358623838,-5.647517282477077,130.1905563037613
2016-17,2016-09-01,48.754371364220574,23.87711316026251,24.593304369541098,12.739978124057558,8.435324577541294,19.412771889574724,3.1895969259238934,141.00246041112166,-6.837174306005176,134.16528610511648
,2016-12-01,45.39575092922495,23.868478767525716,25.87170355433049,12.378381155265584,8.36866871404939,19.412771889574724,3.1895969259238934,138.48535193589476,-6.837174306005176,131.64817762988957
,2017-03-01,49.58532804482587,22.310338432993685,23.921006942111184,12.214675265306044,8.086217132798847,18.990755109366575,3.1202578623168518,138.22857878971905,-6.688540081961584,131.54003870775747
,2017-06-01,46.03511800922767,24.051075779976603,24.46193784920836,13.747985213021492,8.243066250486983,19.20176349947065,3.1549273941203726,138.89587399551212,-6.76285719398338,132.13301680152873
2017-18,2017-09-01,46.18155865785834,24.34504635477619,25.286138891053305,13.821751977758089,8.511089111964885,19.052226708021408,3.198876380406151,140.39668808183836,-5.192537270137944,135.20415081170043
,2017-12-01,44.80624117477267,24.282634222296327,25.679281513620637,13.724969220283612,8.524030500158336,19.052226708021408,3.198876380406151,139.26825971955913,-5.192537270137944,134.0757224494212
,2018-03-01,46.63604728429533,23.678199455005174,24.60600059572321,13.021491473704872,8.51750887393885,18.638047866542678,3.129335589527756,138.22663113873787,-5.079656025134945,133.14697511360293
,2018-06-01,45.54661008307364,24.84895253789502,25.22436535810926,13.881620231853724,8.644820425007678,18.845137287282043,3.1641059849669535,140.15561190818835,-5.136096647636443,135.0195152605519
2018-19,2018-09-01,45.201288092641576,25.265673214911462,25.1273027769891,13.890279996123326,8.75926323818193,17.837597886327014,3.2881017438018687,139.36950694897627,-4.882152478056091,134.48735447092017
,2018-12-01,43.352556297822545,25.5562108166361,25.674062404775324,14.512027239788646,8.806261316745811,17.837597886327014,3.2881017438018687,139.02681770589732,-4.882152478056091,134.14466522784122
,2019-03-01,46.38239880461376,24.333586620218128,24.093451535661917,13.45438765826358,8.58869698290228,17.449824019232945,3.2166212711105238,137.5189668920031,-4.776018728533132,132.74294816346998
,2019-06-01,43.74237656695881,25.56923145919728,24.765711224589754,15.044505630576714,8.742465493563323,17.64371095277998,3.2523615074561962,138.76036283512204,-4.829085603294612,133.93127723182744
2019-20,2019-09-01,43.39164890100874,26.05245040512167,25.01127246529891,14.473556364274284,8.766479269100193,16.84506323907028,3.2881017438018687,137.82857238767593,-4.442103339032128,133.38646904864382
,2019-12-01,41.89881638677587,25.911867829238663,25.680588971904232,13.35086297279898,8.614508564574908,16.84506323907028,3.2881017438018687,135.58980970816478,-4.442103339032128,131.14770636913266
,2020-03-01,43.8727589267327,25.178869263889244,24.275946799366512,12.966428649153556,8.462204911782631,16.66196472560213,3.252361507456196,134.67053478398296,-4.393819607086127,130.27671517689683
,2020-06-01,,,,,,,,,,
