Year,Quarter,Energy,Unnamed: 3,Unnamed: 4,Unnamed: 5,Industrial Processes and Product Use,Agriculture,Waste,"Land Use, Land Use Change and Forestry (LULUCF)",National Inventory Total
,,Electricity,Stationary energy excl. electricity,Transport,Fugitive Emissions,,,,,
2001-02,2001-09-01,47.50662803394625,19.411935315130716,18.89845365895422,10.93493922822608,7.046966722659105,22.03587925076132,4.488869631518495,17.4993129227093,147.82298476390548
,2001-12-01,44.246608947846575,19.41686171515812,19.539570892089518,10.239438774320764,6.850936319439409,22.03587925076132,4.488869631518495,17.4993129227093,144.3174784538435
,2002-03-01,45.36958000093075,18.602036379361927,18.42837163697613,9.534973886678891,6.695255848039944,21.556838397483897,4.391285509094178,17.118893076563445,141.69723473512917
,2002-06-01,46.795943867800176,19.217136511678408,18.62507676117608,10.544092201132884,7.020333736141817,21.796358824122606,4.440077570306336,17.309102999636377,145.74812247199466
2002-03,2002-09-01,48.56843379859164,19.93143484708726,19.523802736764175,10.527370723757421,7.540976500914135,20.5860209375564,4.1838527436354145,20.516734524001787,151.37862681230823
,2002-12-01,46.17127245406564,19.93170664234717,20.178656801884426,9.638212245481473,7.608454048692319,20.5860209375564,4.1838527436354145,20.516734524001787,148.81491039766462
,2003-03-01,45.372866992055144,19.15844416287718,19.019840075861286,9.071282503139365,7.62412045762078,20.138498743261692,4.092899423121601,20.0707185560887,144.54867091402576
,2003-06-01,46.366060047294255,19.603059895322314,19.23175810976796,10.070370089525039,7.525196257184248,20.362259840409045,4.138376083378507,20.293726540045242,147.59080686292663
2003-04,2003-09-01,48.9606294678098,20.40955068428078,20.284488713796417,10.392111147234246,7.989584122089303,21.424099817917398,4.061988308813074,16.64949562928657,150.1719478912276
,2003-12-01,46.82310587388373,20.34432575220545,20.97022411271229,9.5477908631026,8.06412140194946,21.424099817917398,4.061988308813074,16.64949562928657,147.88515175987058
,2004-03-01,49.9716883994511,19.44491390825651,19.77045971930506,8.95973909339823,7.867688478560088,21.191229167722646,4.01783626197815,16.468522850707362,147.69207787937913
,2004-06-01,49.09456456532803,19.97535018603111,19.99009466669169,10.077838367545503,7.660212822626729,21.191229167722646,4.01783626197815,16.468522850707362,148.4756488886312
2004-05,2004-09-01,50.89390815729196,20.90048715272906,20.789957577727872,10.704849965484476,7.789635652327584,21.665924158472272,4.035783948396777,22.528984556294574,159.3095311687246
,2004-12-01,48.14289704651813,20.940270442055045,21.07016577808761,10.118295669410609,7.756540844515005,21.665924158472272,4.035783948396777,22.528984556294574,156.25886244375002
,2005-03-01,48.79012822882533,19.885475476337252,19.663132546350003,9.374402115106383,7.728677442668227,21.194925807201138,3.9480495147359767,22.03922402246208,152.6240151536864
,2005-06-01,48.8465545504007,20.504721978994677,20.52183605299075,10.569931922788966,7.874530293269045,21.4304249828367,3.991916731566376,22.284104289378327,156.02402080222552
2005-06,2005-09-01,50.85317042466765,20.744709048780894,20.548745467656236,10.898297279148432,7.969608716925503,21.239230373526734,3.975312216811884,21.721703012799676,157.950776540317
,2005-12-01,48.928383878608045,20.551311547405604,21.83358805274699,10.215074571683708,7.720928199473751,21.239230373526734,3.975312216811884,21.721703012799676,156.1855318530564
,2006-03-01,50.602331456151326,19.43678274163952,20.499824790339517,9.55978655326031,7.558173957432318,20.77750797410224,3.888892386011625,21.24949207773881,153.57279193667566
,2006-06-01,50.841929760353814,20.69222248238723,20.456945516302515,10.953451839556001,7.788057268314646,21.008369173814483,3.9321023014117547,21.485597545269243,157.1586758874097
2006-07,2006-09-01,52.149648102916046,20.54453067477991,21.093853169281324,11.585022576982608,8.233539552245475,20.23188513312556,4.070458272566046,25.094115289537175,163.0030527714341
,2006-12-01,50.82482743668227,21.03720249863868,21.865349565931112,10.854103391806749,8.343798571645246,20.23188513312556,4.070458272566046,25.094115289537175,162.32174015993283
,2007-03-01,51.60642895261035,19.760939951214816,21.03161500425339,10.259829416905411,8.169530500526145,19.792061543275,3.9819700492493917,24.548591044112445,159.15096646214693
,2007-06-01,49.4530619056073,20.619925158740116,21.29931006112048,11.71064784884278,8.322729746896222,20.011973338200278,4.026214160907719,24.82135316682481,160.26521538713973
