Year,Quarter,Energy,Unnamed: 3,Unnamed: 4,Unnamed: 5,Industrial Processes and Product Use,Agriculture,Waste,"Land Use, Land Use Change and Forestry (LULUCF)",National Inventory Total
2011-12,2011-09-01,50.90257812186531,24.102662332450503,22.522918934772278,11.305337905440245,8.683645461675447,20.4719191595916,3.6192175231629546,5.619849277685782,147.2281287166441
,2011-12-01,49.147318595840815,21.56847746053772,22.91470227429601,11.071634050779391,7.809765013625645,20.4719191595916,3.6192175231629546,5.619849277685782,142.2228833555199
,2012-03-01,50.32353478086211,20.68469579213266,22.998628662753497,10.139442785395072,7.720055414780098,20.24939829916126,3.5798782022590094,5.558763959450067,141.25439789679376
,2012-06-01,48.66464018099336,22.644426906467622,23.371484689616388,11.964045226649237,7.629675705582865,20.24939829916126,3.5798782022590094,5.558763959450067,143.6623131701798
2012-13,2012-09-01,47.001760058951234,24.77733498378883,23.184053858943173,11.56277676025638,7.502791762010692,20.592906976696632,3.383700553316207,4.684262206229254,142.6895871601924
,2012-12-01,45.8853065209579,23.690404234169225,23.90455576247411,11.365986714830262,7.501351954540866,20.592906976696632,3.383700553316207,4.684262206229254,141.00847492321444
,2013-03-01,47.53576830777111,22.08512783032599,22.195806322676788,10.649155501324795,7.266716714919029,20.145235085898875,3.3101418456354197,4.582430419137313,137.77038202768932
,2013-06-01,46.544051703820855,23.074990052961414,22.736756735351722,11.578487951193818,7.345406996827374,20.369071031297754,3.3469211994758132,4.633346312683283,139.62903198361204
2013-14,2013-09-01,45.028398759324176,24.372220670496702,23.397136915586305,10.802625453769105,7.496141333650575,20.675524645283154,3.4249316340305866,3.177333414699393,138.37431282684003
,2013-12-01,43.98374419041711,22.95084305208936,23.82967032343139,10.89592673380975,7.50574210684675,20.675524645283154,3.4249316340305866,3.177333414699393,136.4437161006075
,2014-03-01,47.190916927915595,22.457599602584324,22.66805316091241,10.746488344248771,7.212599078731556,20.226056718211776,3.3504765985081826,3.1082609491624495,136.96045138027506
,2014-06-01,44.52408146904815,24.84396831548443,23.222155934442455,10.655458303745606,7.30953795729177,20.450790681747463,3.3877041162693846,3.1427971819309213,137.53649395996018
2014-15,2014-09-01,47.474791380044856,24.361583217228205,23.86985430423639,13.02150726111587,7.669078742873757,19.89727832253056,3.30368176486159,0.5060221019800731,140.1037970948713
,2014-12-01,46.3103283997652,21.441104652804754,24.485231046360713,11.863696013916817,7.664643902501828,19.89727832253056,3.30368176486159,0.5060221019800731,135.47198620472153
,2015-03-01,48.05263603845022,20.913457396426974,23.320415181389304,11.043975552700095,7.483254776417675,19.464728793779894,3.231862596060251,0.49502162150224543,134.00535195672666
,2015-06-01,47.12160527289973,23.39859595659872,23.576499598530766,12.343762522979551,7.568896453082183,19.68100355815523,3.2677721804609203,0.5005218617411593,137.45865740444827
2015-16,2015-09-01,49.306079015162936,22.100174713655843,24.038201820058436,12.721467592389537,7.7121678929320385,19.573194570994314,3.444843324044935,-5.516855028491017,133.37927390074702
,2015-12-01,48.046686438372795,20.881565433058363,24.452730119058266,12.718912889193254,7.698223958316043,19.573194570994314,3.444843324044935,-5.516855028491017,131.29930170454696
,2016-03-01,49.905834412924605,23.55247257427944,23.971341363185083,12.134442233235543,7.524066271001116,19.3604424560922,3.4073993748705336,-5.45688921296394,134.3991094726246
,2016-06-01,47.477522383161926,24.88915222994495,23.782046545160522,11.959304813512617,7.547738822439541,19.3604424560922,3.4073993748705336,-5.45688921296394,132.96671741221834
2016-17,2016-09-01,48.75164899620584,25.664127157913967,24.342066592311028,12.979786332647297,7.911626941633369,20.632494473463055,3.5288297328909706,-8.154413601955431,135.6561666251101
,2016-12-01,45.393216101334104,22.577450948782634,25.61599648432487,12.639360909243244,7.883851102707266,20.632494473463055,3.5288297328909706,-8.154413601955431,130.11678615079072
,2017-03-01,49.582559277486816,21.129460727368155,23.684484907638062,12.465747076992832,7.611237016564559,20.18396198490951,3.4521160430455144,-7.977143741043356,130.13242329296207
,2017-06-01,46.03254748007683,25.433876326729834,24.22712088850993,13.461326405496806,7.702361429206225,20.408228229186278,3.4904728879682425,-8.065778671499395,132.69015497567474
2017-18,2017-09-01,46.24512059692937,26.274192195432008,25.06075548310047,14.193943400439366,7.877207552759966,20.313988905809232,3.465466101319811,-5.351673657477576,138.07900057831262
,2017-12-01,44.867910197090694,23.75832234473938,25.50392494328346,13.705411995831735,7.893955155186677,20.313988905809232,3.465466101319811,-5.351673657477576,134.1573059857834
,2018-03-01,46.700234758303274,22.92840690356448,24.472513524357975,12.827987683419211,7.960465285811702,19.87238045133512,3.390129881725902,-5.23533292579328,132.91678556272439
,2018-06-01,45.60929811135004,25.251941956244636,25.10743350720314,13.786645516229795,8.076974528676674,20.093184678572175,3.4277979915228567,-5.293503291635428,136.05977299816388
2018-19,2018-09-01,45.34777161931899,27.464526660107683,25.249077215918888,13.503244951663968,8.18927033703628,18.86081281582444,3.371965848172576,-6.317381012466333,135.66928843557648
,2018-12-01,43.49373647319228,23.53640287594366,25.819520875032804,14.287642768373034,8.191684179853214,18.86081281582444,3.371965848172576,-6.317381012466333,131.24438482392566
,2019-03-01,46.53354743907455,22.10659048424874,24.23931287268091,13.150546052109496,8.044906010787592,18.450795145915215,3.298662242777519,-6.180046642630108,129.64431360496388
,2019-06-01,43.88418730491793,26.475070599800944,24.893614294637345,14.881346838209897,8.121348817078566,18.655803980869827,3.335314045475048,-6.2487138275482215,133.99797205344134
2019-20,2019-09-01,43.57887626174716,26.167600490196687,24.93390414319787,13.906245548868537,8.03972629545103,18.248981682382382,3.425811070576982,-6.179136827689905,132.12200866473074
,2019-12-01,42.171818275466094,24.4438720073399,25.65192968782727,13.507588280603835,8.025817016904123,18.248981682382382,3.425811070576982,-6.179136827689905,129.29668119341068
,2020-03-01,44.161921782086154,24.17319097577931,24.16596852549803,12.692180630864462,7.877432805096085,18.05062318583475,3.388573993722884,-6.1119722969541455,128.3979196019275
,2020-06-01,41.6817105538495,25.64729700939515,18.7326802134179,13.348090638223107,7.941146648669308,18.05062318583475,3.388573993722884,-6.1119722969541455,122.67814994615844
2020-21,2020-09-01,42.372718179944485,25.123627053915573,21.108371007751405,12.161046821104955,8.014914413468377,18.984454388979753,3.51194234130183,-6.157514270945433,125.11955993552095
,2020-12-01,39.229323446896096,24.15534377636038,23.573363381669605,11.392417919378037,8.183318789252512,18.984454388979753,3.51194234130183,-6.157514270945433,122.87264977289277
,2021-03-01,40.80165275862332,23.893276514638174,22.944769021783564,12.409271265685389,7.95411884280274,18.57174885878454,3.4355957686648333,-6.023655265055314,123.98677776592726
,2021-06-01,41.49424323487803,25.71989557236095,24.161549839588265,12.661105790114966,8.145741863032052,18.778101623882147,3.4737690549833316,-6.090584768000373,128.34382221083936
2021-22,2021-09-01,40.77916330426351,27.312661460859708,20.2403133758447,12.62823559974759,8.173151914195357,19.7739276208179,3.51194234130183,-6.157514270945433,126.26188134608515
,2021-12-01,,,,,,,,,
,2022-03-01,,,,,,,,,
,2022-06-01,,,,,,,,,
,,,,,,,,,,
"Source: Department of Industry, Science, Energy and Resources",,,,,,,,,,
